tweet_id,create_at,tweet_text,favorite_count,retweet_count,tags
9.87451E+17,2018/4/20 22:00,"b'Caminaba sola y triste sin saber que es amar, hasta que te vi f\xc3\xadjamente y yo de ti me enamor\xc3\xa9 sin pensar.'",1,0,[]
9.87421E+17,2018/4/20 20:00,b'Quisiera tener una escalera tan larga que llegue al cielo para poder abrazarte nuevamente.',0,1,[]
9.8736E+17,2018/4/20 16:00,b'Cualquier persona puede hacerte feliz haciendo algo especial pero solo alguien especial puede hacerte feliz sin hacer nada.',4,5,[]
9.8733E+17,2018/4/20 14:00,b'No encuentro las palabras adecuadas para decirte lo mucho que me encantas.',3,4,[]
9.873E+17,2018/4/20 12:00,b'Aunque subas al cielo y te muestres ante dios nunca habr\xc3\xa1 nadie que te quiera m\xc3\xa1s que yo.',2,1,[]
9.8727E+17,2018/4/20 10:00,b'El amor es como un dulce mientras m\xc3\xa1s lo puebra mas te gusta.',3,0,[]
9.8724E+17,2018/4/20 8:00,"b'El amor es servicial, todo lo soporta, todo lo puede. El amor no tiene envidias ni desea el mal, el amor es amor y nada m\xc3\xa1s.'",1,1,[]
9.87218E+17,2018/4/20 6:36,b'I added a video to a @YouTube playlist https://t.co/6Qweo8ejhp M\xc3\xbasica que te transporta a aquellos a\xc3\xb1os maravillosos que no se',0,0,[]
9.87218E+17,2018/4/20 6:36,b'M\xc3\xbasica que te transporta a aquellos a\xc3\xb1os maravillosos que no podemos olvidar.: https://t.co/6Qweo8ejhp via @YouTube',0,0,[]
9.87209E+17,2018/4/20 6:00,"b'El amor es como el Sol, se oculta pero no muere.'",2,3,[]
9.87179E+17,2018/4/20 4:00,b'Amor feliz: yo x \xc3\xa9l / \xc3\xa9l x mi. Amor Idiota: yo x \xc3\xa9l / \xc3\xa9l x otra.',2,0,[]
9.87149E+17,2018/4/20 2:00,"b'Si decimos que el amor es sin\xc3\xb3nimo de felicidad, \xc2\xbfPor qu\xc3\xa9 muchas veces lloramos por esa persona a la que tanto amamos?'",0,4,[]
9.87119E+17,2018/4/20 0:00,"b'La noche abraza la oscuridad de tus ojos negros, ofrece a la noche un destello de tu mirada, y a mi, una mirada de tu noche.'",1,0,[]
9.87088E+17,2018/4/19 22:00,"b'Te metiste tanto en mi piel, que no se sentir si no es a ti y no se hablar si no es de ti.'",1,2,[]
9.87058E+17,2018/4/19 20:00,b'Cuando aprendes a amar algo tambi\xc3\xa9n aprendes a defenderlo.',2,1,[]
9.87028E+17,2018/4/19 18:00,"b'Le doy gracias a la vida, porque tengo lo que quiero, alguien que por mi suspira... aunque sea desde el cielo.'",3,1,[]
9.86998E+17,2018/4/19 16:00,b'Para mi eres m\xc3\xa1s valiosa que mil triunfos y m\xc3\xa1s dulce para mi coraz\xc3\xb3n que toda la gloria mundial.',0,0,[]
9.86968E+17,2018/4/19 14:00,"b'Nunca entregues tu coraz\xc3\xb3n a quien te lo pide, sino ha quien se lo merece...'",0,0,[]
9.86938E+17,2018/4/19 12:00,"b'Yo no sab\xc3\xada que era el Infinito, hasta que te cruzaste en mi camino.'",3,0,[]
9.86907E+17,2018/4/19 10:00,"b'Los ni\xc3\xb1os piden juguetes, los presos la libertad y yo te pido amor mio que me quieras de verdad.'",2,0,[]
9.86877E+17,2018/4/19 8:00,"b'Si mi vida fuese un \xc3\xa1tomo,tu ser\xc3\xadas el n\xc3\xbacleo.'",0,0,[]
9.86847E+17,2018/4/19 6:00,"b'Nunca te enamoras dos veces, la segunda tan solo te enamor\xc3\xa1s del recuerdo.'",0,1,[]
9.86817E+17,2018/4/19 4:00,"b'si solo con la imaginaci\xc3\xb3n bastara para tener a alguien cerca, yo ya te tendr\xc3\xada a mi lado.'",3,0,[]
9.86786E+17,2018/4/19 2:00,b'Hola. He oido a tu cuerpo llamarme desde el otro lado del sal\xc3\xb3n',0,1,[]
9.86756E+17,2018/4/19 0:00,b'Si mi sangre fuera tinta y mi coraz\xc3\xb3n tintero... en mi cuerpo escribir\xc3\xada un TE QUIERO.',0,1,[]
9.86726E+17,2018/4/18 22:00,"b'Si me miraras, leer\xc3\xadas en mis ojos lo que mi coraz\xc3\xb3n quiere de tus labios.'",0,0,[]
9.86696E+17,2018/4/18 20:00,"b'Si mi sangre fuera pluma y mi coraz\xc3\xb3n tintero, con la sangre de mis venas escribiria: Te Quiero.'",1,0,[]
9.86666E+17,2018/4/18 18:00,"b'Rebusqu\xc3\xa9 en el mar, pregunt\xc3\xa9 a los peces, pero no encontr\xc3\xa9 la dedicatoria que te mereces.'",0,0,[]
9.86636E+17,2018/4/18 16:00,b'Ja tomes decisiones permanentes sobre emociones temporales.',0,0,[]
9.86605E+17,2018/4/18 14:00,"b'He aprendido a perder,a ser mejor persona,a rectificar pero no a olvidarte'",0,3,[]
9.86575E+17,2018/4/18 12:00,"b'No \xc3\xa9ramos amigos ni novios, \xc3\xa9ramos un peque\xc3\xb1o intermedio que dol\xc3\xada en el coraz\xc3\xb3n.'",9,4,[]
9.86545E+17,2018/4/18 10:00,"b'No hay mar en el mundo, ni fuerza capaz, que pueda este fuego, apagar.'",0,0,[]
9.86515E+17,2018/4/18 8:00,b'Prefiero morir queriendo que jam\xc3\xa1as haber querido.',0,0,[]
9.86485E+17,2018/4/18 6:00,b'Ahora tus minutos son de otro reloj',1,1,[]
9.86454E+17,2018/4/18 4:00,"b'Eres para mi coraz\xc3\xb3n, como el oxigeno a la respiraci\xc3\xb3n.'",1,0,[]
9.86424E+17,2018/4/18 2:00,"b'El amor hay que decirlo en vida, despues... ya no vale la pena.'",2,2,[]
9.86394E+17,2018/4/18 0:00,b'Qu\xc3\xadtale el no a tus hoy no puedo.',1,1,[]
9.86374E+17,2018/4/17 22:41,"b'I added a video to a @YouTube playlist https://t.co/V6NvC7VxPp ""Viejitas Pero Bonitas"" Rockin Devils,Los Teen Tops,Hooligans,Los'",0,0,[]
9.86372E+17,2018/4/17 22:32,"b'""Viejitas Pero Bonitas"" Rockin Devils,Los Teen Tops,Hooligans,Los Apson,Cesar Costa,Roberto Jorda: https://t.co/V6NvC7VxPp via'",0,0,[]
9.86364E+17,2018/4/17 22:00,"b'Del Papa de Roma yo merezco perd\xc3\xb3n, porque me ha o\xc3\xaddo decirte que te quiero m\xc3\xa1s que a Dios.'",0,0,[]
9.86334E+17,2018/4/17 20:00,b'Esas ganas de cerrar los ojos y que todo vuelva a ser como era antes.',2,2,[]
9.86303E+17,2018/4/17 18:00,b'Eres lo mejor qu\xc3\xa9 tengo.',0,1,[]
9.86273E+17,2018/4/17 16:00,"b'El d\xc3\xada que me quieras como yo te quiero a ti, ese d\xc3\xada dejar\xc3\xa9 de quererte para que sufras t\xc3\xba por mi...'",2,1,[]
9.86243E+17,2018/4/17 14:00,"b'No s\xc3\xa9 c\xc3\xb3mo se olvida, solo s\xc3\xa9 que he olvidado a personas que cre\xc3\xad que iban a dolerme para siempre.'",1,0,[]
9.86213E+17,2018/4/17 12:00,"b'Creo que te amo, pienso que te amo, necesito amarte, quiero amarte, te am\xc3\xa9, te amo, te amar\xc3\xa9 \xc2\xbfQue es la palabra amor sin ti?'",2,2,[]
9.86183E+17,2018/4/17 10:00,"b'Piensa en m\xc3\xad ahora, ahora que no estamos juntos, ahora que el amor es eterno, ahora que los dos somos uno.'",4,1,[]
9.86152E+17,2018/4/17 8:00,"b'Lo peor del amor es cuando pasa, cuando al punto final de los finales no le quedan los puntos suspensivos...'",2,1,[]
9.86122E+17,2018/4/17 6:00,b'https://t.co/GIM477bx3j',32,19,[]
9.86092E+17,2018/4/17 4:00,b'https://t.co/H59ccTECii',24,12,[]
9.86062E+17,2018/4/17 2:00,b'https://t.co/kxMD2y1veN',24,8,[]
9.86032E+17,2018/4/17 0:00,b'https://t.co/zxCJof176T',27,15,[]
9.86001E+17,2018/4/16 22:00,b'https://t.co/5cHz6H5BPT',35,34,[]
9.85971E+17,2018/4/16 20:00,b'https://t.co/BMVDLvwDFK',19,6,[]
9.85941E+17,2018/4/16 18:00,b'https://t.co/jgnKie8NmY',28,13,[]
9.85911E+17,2018/4/16 16:00,b'https://t.co/62Sn4bb2qz',20,8,[]
9.85881E+17,2018/4/16 14:00,b'https://t.co/YAznkygujK',27,12,[]
9.8585E+17,2018/4/16 12:00,b'https://t.co/5o69VzC6qF',20,7,[]
9.8582E+17,2018/4/16 10:00,b'https://t.co/E0gDiLzylz',23,6,[]
9.8579E+17,2018/4/16 8:00,b'https://t.co/umVCDPPl1f',20,10,[]
9.8576E+17,2018/4/16 6:00,b'https://t.co/lJ8NSXLf5k',42,28,[]
9.8573E+17,2018/4/16 4:00,b'https://t.co/xw1DDy4p6x',24,11,[]
9.85699E+17,2018/4/16 2:00,b'https://t.co/mxFyPpFyrX',9,12,[]
9.85669E+17,2018/4/16 0:00,b'https://t.co/L3X3ypFZOP',24,8,[]
9.85639E+17,2018/4/15 22:00,b'https://t.co/H1AAM9NlJA',31,21,[]
9.85609E+17,2018/4/15 20:00,b'https://t.co/dTg1zec8W9',17,9,[]
9.85579E+17,2018/4/15 18:00,b'https://t.co/C4xopz5i47',18,8,[]
9.85548E+17,2018/4/15 16:00,b'https://t.co/N1kXoEemxX',21,12,[]
9.85518E+17,2018/4/15 14:00,b'https://t.co/2Ls3Xg6PDD',0,0,[]
9.85488E+17,2018/4/15 12:00,b'https://t.co/R7M2pwZ9JV',20,8,[]
9.85458E+17,2018/4/15 10:00,b'https://t.co/qecS431MIB',1,1,[]
9.85428E+17,2018/4/15 8:00,b'https://t.co/1gEhTeMbYb',24,24,[]
9.85397E+17,2018/4/15 6:00,b'https://t.co/tefHV94fS9',5,0,[]
9.85367E+17,2018/4/15 4:00,b'https://t.co/jii6RsSzcn',16,10,[]
9.85337E+17,2018/4/15 2:00,b'https://t.co/7Ar2nIQ8S3',12,5,[]
9.85307E+17,2018/4/15 0:00,b'https://t.co/qYSKFBiNxb',28,18,[]
9.85277E+17,2018/4/14 22:00,b'https://t.co/Yyyzl01IDF',2,1,[]
9.85246E+17,2018/4/14 20:00,b'https://t.co/0wqH4NLlTq',2,1,[]
9.85216E+17,2018/4/14 18:00,b'https://t.co/TkqU2zoQaC',28,9,[]
9.85186E+17,2018/4/14 16:00,b'https://t.co/XETlf7hl7q',45,20,[]
9.85156E+17,2018/4/14 14:00,b'https://t.co/GAntIdXPzv',1,1,[]
9.85126E+17,2018/4/14 12:00,b'https://t.co/LqWZH0xWBx',38,17,[]
9.85095E+17,2018/4/14 10:00,b'https://t.co/oRmCybWQfY',44,19,[]
9.85065E+17,2018/4/14 8:00,b'https://t.co/o5sDnHV88a',2,0,[]
9.85035E+17,2018/4/14 6:00,b'https://t.co/RBxzYZAJ5Z',5,3,[]
9.85005E+17,2018/4/14 4:00,b'https://t.co/p9jiGS00PC',26,22,[]
9.84975E+17,2018/4/14 2:00,b'https://t.co/abDKWWH53p',4,2,[]
9.84944E+17,2018/4/14 0:00,b'https://t.co/PbL05Eymio',3,2,[]
9.84914E+17,2018/4/13 22:00,b'https://t.co/dqrvmtxvas',1,1,[]
9.84884E+17,2018/4/13 20:00,b'https://t.co/uXIkZwdE6n',1,0,[]
9.84865E+17,2018/4/13 18:46,b'I added a video to a @YouTube playlist https://t.co/oBFG6Sb0GC LA M\xc3\x9aSICA QUE LLEGO PARA QUEDARSE: M\xc3\x9aSICA DEL AYER.',0,0,[]
9.84865E+17,2018/4/13 18:45,b'LA M\xc3\x9aSICA QUE LLEGO PARA QUEDARSE: M\xc3\x9aSICA DEL AYER.: https://t.co/oBFG6Sb0GC via @YouTube',0,0,[]
9.84854E+17,2018/4/13 18:00,b'https://t.co/FC4xJRYln4',3,3,[]
9.84824E+17,2018/4/13 16:00,b'https://t.co/FccfD4cWg6',4,1,[]
9.84793E+17,2018/4/13 14:00,b'https://t.co/W8nac5zEOg',7,1,[]
9.84763E+17,2018/4/13 12:00,b'https://t.co/XDFmu8IkFF',8,1,[]
9.84733E+17,2018/4/13 10:00,b'https://t.co/k0L6Rt1PV0',1,1,[]
9.84703E+17,2018/4/13 8:00,b'https://t.co/zJrk7k4X2c',4,1,[]
9.84673E+17,2018/4/13 6:00,b'https://t.co/M1k9aKgSty',4,2,[]
9.84642E+17,2018/4/13 4:00,b'https://t.co/tcXNAgn2Rv',4,2,[]
9.84612E+17,2018/4/13 2:00,b'https://t.co/utpzIqacbV',4,1,[]
9.84582E+17,2018/4/13 0:00,b'https://t.co/qLUplEWYEi',1,0,[]
9.84552E+17,2018/4/12 22:00,b'https://t.co/Ru6ZHtiiBZ',7,3,[]
9.84522E+17,2018/4/12 20:00,b'https://t.co/F6HEMLciuG',1,0,[]
9.84492E+17,2018/4/12 18:02,b'RT @UnSinRazon: Mira la terrible reacci\xc3\xb3n de un hombre al enterarse que su esposa le fue infiel https://t.co/HAdJwQxLKG https://t.co/oRE51z\xe2\x80\xa6',0,22,[]
9.84449E+17,2018/4/12 15:10,b'RT @EmprenderQUO: - \xc2\xbfQuieres tomar confianza y vencer tus miedos? \xf0\x9f\xa4\x94\n- \xc2\xbfTe crees capaz de construir tu propio futuro? \xf0\x9f\x8c\x8d\n- \xc2\xbfQuieres pasar de\xe2\x80\xa6',0,18,[]
9.84431E+17,2018/4/12 14:00,b'https://t.co/RRDIOlmKTZ',1,3,[]
9.84371E+17,2018/4/12 10:00,b'https://t.co/zioZnaJ9BD',8,2,[]
9.8434E+17,2018/4/12 8:00,b'https://t.co/5L2TiyURzs',0,0,[]
9.8431E+17,2018/4/12 6:00,b'https://t.co/fGAIAsQbW5',4,4,[]
9.83602E+17,2018/4/10 7:06,"b""Y SEGUIMOS CON LA MUSICA DE LOS 70'S, 80'S Y 90'S. SOLO PARA ENAMORADOS QUE SI SABEN AMAR.: https://t.co/WOP3jZht2h via @YouTube""",0,1,[]
9.83602E+17,2018/4/10 7:06,"b""I added a video to a @YouTube playlist https://t.co/WOP3jZht2h Y SEGUIMOS CON LA MUSICA DE LOS 70'S, 80'S Y 90'S. SOLO PARA ENAMORADOS""",0,0,[]
9.83042E+17,2018/4/8 18:00,b'https://t.co/kS7bFzd2Md',3,0,[]
9.83012E+17,2018/4/8 16:00,b'https://t.co/79hMbJXLAq',1,1,[]
9.82951E+17,2018/4/8 12:00,b'https://t.co/0PnSv1Oiii',5,2,[]
9.82921E+17,2018/4/8 10:00,b'https://t.co/FNUfhbID88',2,0,[]
9.82891E+17,2018/4/8 8:00,b'https://t.co/CEwojzDFqJ',2,0,[]
9.82861E+17,2018/4/8 6:00,b'https://t.co/UMckohkscn',2,0,[]
9.8283E+17,2018/4/8 4:00,b'https://t.co/pWBlDA7Jzp',12,2,[]
9.828E+17,2018/4/8 2:00,b'https://t.co/m5QgLMgO7i',2,2,[]
9.8277E+17,2018/4/8 0:00,b'https://t.co/Sd3jbduvc1',8,1,[]
9.8274E+17,2018/4/7 22:00,b'https://t.co/jsjdbE6ddK',7,3,[]
9.8271E+17,2018/4/7 20:00,b'https://t.co/AJIrSMbaRN',0,1,[]
9.82679E+17,2018/4/7 18:00,b'https://t.co/0HeamvhGqB',2,0,[]
9.82619E+17,2018/4/7 14:00,b'https://t.co/8HxtcEtBd4',2,2,[]
9.82589E+17,2018/4/7 12:00,b'https://t.co/Z3Ip48GeUf',2,1,[]
9.82559E+17,2018/4/7 10:00,b'https://t.co/wPvF44O7F9',1,0,[]
9.82529E+17,2018/4/7 8:00,b'https://t.co/xMV2geXipv',0,0,[]
9.82498E+17,2018/4/7 6:00,b'https://t.co/fhcNlQOyRq',0,0,[]
9.82468E+17,2018/4/7 4:00,b'https://t.co/FVSCSZUZF6',5,2,[]
9.82438E+17,2018/4/7 2:00,b'https://t.co/h25FxVgv9k',7,1,[]
9.82408E+17,2018/4/7 0:00,b'https://t.co/yibfGJMOTy',2,0,[]
9.82377E+17,2018/4/6 22:00,b'https://t.co/EhaPo8LPk4',3,2,[]
9.82347E+17,2018/4/6 20:00,b'https://t.co/kuvWp5dPyH',0,0,[]
9.82334E+17,2018/4/6 19:06,b'Viejitas Pero Bonitas - Exitos de ayer que nos hacen recordar hoy.: https://t.co/oCPkwlQo45 via @YouTube',0,0,[]
9.82332E+17,2018/4/6 19:00,b'I added a video to a @YouTube playlist https://t.co/oCPkwlQo45 Viejitas Pero Bonitas - Exitos de ayer que nos hacen recordar hoy.',0,0,[]
9.82287E+17,2018/4/6 16:00,b'https://t.co/345oV3pSg4',1,2,[]
9.82257E+17,2018/4/6 14:00,b'https://t.co/qTS4lpXBHv',0,2,[]
