"72","989374152611188736","widar_nathan","26/4/2018 05:22:34","13","RT @MrGet_YT: [","3"
"73","989374165022052352","SquiiLTV","26/4/2018 05:22:37","1158","Finally stremingggg #fortnite

https://t.co/72ifPBNQAJ https://t.co/uhGmmF2TIm","269"
"74","989374191727185921","Florian34671038","26/4/2018 05:22:43","4","Check out this game - ”Fortnite Quiz-Guess the picture”! It’s a must-have for all fortnite players. #fortnite https://t.co/N4K56d48ki","1"
"75","989374194872979462","fortnitefollows","26/4/2018 05:22:44","58","RT @RRodAlmighty: We live. #fortnite 

https://t.co/vgiMsqW5CE","13"
"76","989374194067501056","Shake_Theory","26/4/2018 05:22:44","2","Why did this pop up on my loading screen? Lol #Fortnite https://t.co/fVO8uu33cJ","0"
"77","989374201126629376","fxarYT","26/4/2018 05:22:45","294","RT @NoenNHR: Fast #Fortnite Bunny brawler giveaway+1k v bucks!

Dont play fortnite? Take 25 paypal or any GIFTCARD (any currency)

Retweet…","68"
"78","989374215232147456","Mr_Chamm","26/4/2018 05:22:49","3136","RT @TabouleOccident: [#CONCOURS #FORTNITE ] ","729"
"79","989374228054061056","Juneyy_Sanchez","26/4/2018 05:22:52","22195","RT @FortniteFunny: TVs across #Fortnite are now emitting an emergency alert broadcast for a catastrophic event. ","5162"
"80","989374232344834049","proXserpent","26/4/2018 05:22:53","56","RT @GucciLordTwitch: I’m live on twitch ! https://t.co/s1lxkGssxM come check out the stream! #twitchtv #twitchaffiliate #twitchstream #fort…","13"
"81","989374268499791872","Yagamiii_","26/4/2018 05:23:01","8606","RT @FortniteNewOff: Le bruit des télé.
Ressemble beaucoup à l'alarme de la purge !? ","2001"
"82","989374289928425472","Quranjones1","26/4/2018 05:23:07","8737","RT @rhettmc: How many times do I have to die in #Fortnite before I’m actually dead inside?","2032"
"83","989374295993389056","LordEnsar00","26/4/2018 05:23:08","329","RT @BattleRoyaleUK: ","77"
"84","989374316688166913","WinterrSoldierX","26/4/2018 05:23:13","277","Just listening to it freaks me out, Lol. #Fortnite #TiltedTowers #Meteor

https://t.co/oKKO4GEe3O https://t.co/MPE8POSeaA","64"
"85","989374325995294720","tim4nic8","26/4/2018 05:23:15","7","RT @rhettmc: How many times do I have to die in #Fortnite before I’m actually dead inside?","2"
