2018-04-17 23:59:59,986393871138648064,903334575560155136,CliveMcDonald1,b'RT @CliveMcDonald1: https://t.co/SsPXu0eozn \n\nHippidy HOP\n#music #genre #song #songs #melody #hiphop #rnb #pop #rap #dubstep #instagood #be\xe2\x80\xa6',534,571,1,0
2018-04-17 23:59:57,986393861823090690,882751657741869056,OGDNRCREW,"b'RT @paulrigby50: AUDIOPHILE MAN - CD REVIEW: CRABBY APPLETON, A VILLAINOUS BREED\nThe band\xe2\x80\x99s name is an intriguing one because it derives fr\xe2\x80\xa6'",7166,2,5,0
2018-04-17 23:59:55,986393853572694018,585490397,mars_on_world,b'\xe2\x9e\x99MASAKI YODA -CRY-M(second season)(sample)(1/3 Quality)- https://t.co/mYKiW45yRK  #music #musik #japan #INFORMATION',55607,45155,0,0
2018-04-17 23:59:54,986393850582364162,406335080,10_Seann,b'RT @PDE_YOUNGNUDY: It feel good knowing #SB3 OTW \xf0\x9f\x90\x8d\xf0\x9f\x8e\xb13\xef\xb8\x8f\xe2\x83\xa3\xf0\x9f\x92\xb0#2018 #Nun #But #Fun #Music \xe2\x8f\xb3 almostUp \xf0\x9f\x98\x81 https://t.co/nQH99U4E0o',1359,844,2328,0
2018-04-17 23:59:54,986393849726750721,141478237,JaredLeeTaylor,b'RT @tribecaworld: \xf0\x9f\x8f\x86\xf0\x9f\x8f\x86 #SUPPORT This it\xe2\x80\x99s #FeelGood #Underground #HipHop #Concepts #Art #Music that #reflect #Life..\xe2\x80\xa6 https://t.co/FFmhGNbKVk',922,2596,3,0
2018-04-17 23:59:48,986393825269567488,585490397,mars_on_world,"b""\xe2\x9e\x94PIERROT'S on LINE MUSIC https://t.co/JJDR2cS1ME https://t.co/QPHlTi2Xqa https://t.co/th6eH6G7Tt #music #musik #japan #INFORMATION""",55607,45155,0,0
2018-04-17 23:59:48,986393822044344324,801193435,SharonSpellShow,"b'We got @jenkwok and totally predicted all this rain because ""Our bodies are jerks.""\nProduced by @grumpyfilmsinc\xe2\x80\xa6 https://t.co/mfqa1cjfyZ'",749,524,0,4
2018-04-17 23:59:47,986393820550934528,2181078758,SusanMaury,"b'Interesting adult twin study on monozygotic pairs, only one of which plays the piano. How does this effect later\xe2\x80\xa6 https://t.co/4BdTU9qCTZ'",1053,915,0,0
2018-04-17 23:59:47,986393817346641922,104169536,DjMYMOUTH,b'100 % Beatbox !\n#beatbox #mouth #hiphop #music #rap #culture: https://t.co/xnW2SQfsEm via @YouTube',684,376,1,1
2018-04-17 23:59:46,986393815333384194,882751657741869056,OGDNRCREW,b'RT @classichitradio: #rock #pop #dance #latio #music 24/7 #np  Ram Jam -  Black Betty https://t.co/fijyDN320r',7166,2,1,0
2018-04-17 23:59:46,986393815186538496,847912824932147200,HHMETV,b'Listen to Livy London ft Miamor - The Source by Livy London #np on #SoundCloud\nhttps://t.co/Wgn68m7KOs\n\n#LivyLondon #hiphop #music',186,437,0,1
2018-04-17 23:59:44,986393808354103296,2880945705,Blanez4U,b'I\xe2\x80\x99ll be launching Ma music video soon. I\xe2\x80\x99ll also be performing on that night. They\xe2\x80\x99ll be fantastic artists performi\xe2\x80\xa6 https://t.co/85HtMyGRih',1037,858,0,1
2018-04-17 23:59:42,986393799764168704,24133214,BradleyJon,b'It\xe2\x80\x99s only rock \xe2\x80\x98n\xe2\x80\x99 roll!!! :) #songwritersfirst #songwriter #songwriting #drums #drummer #drumtracks #rocknroll\xe2\x80\xa6 https://t.co/ERmf89UBZB',667,1149,0,1
2018-04-17 23:59:41,986393792377966592,882751657741869056,OGDNRCREW,b'RT @travmurray209: I think a couple of you can feel me on this one.. \xf0\x9f\xa4\xac\xf0\x9f\x92\xb0\nhttps://t.co/99sNCl3eja\n@troywil6809 @StelliMusic\n#travmurray #troy\xe2\x80\xa6',7166,2,5,0
2018-04-17 23:59:39,986393787483095040,585490397,mars_on_world,b'\xe2\x9e\x9aVery very Berry on LINE MUSIC https://t.co/RM0WFxkF2C https://t.co/IvV7aD3LC2 https://t.co/H1pUJb5wwE #music #musik #japan #INFORMATION',55607,45155,0,0
2018-04-17 23:59:35,986393769179217921,882751657741869056,OGDNRCREW,b'RT @PowerAceRadio: #NowPlaying #Africa #Music #Station H.BROWNIE- ELIZABETH..mp3 Unknown Unknown - H.BROWNIE- ELIZABETH..mp3',7166,2,2,0
2018-04-17 23:59:31,986393752007667712,4917480564,Opinionrupter,"b'RT @paulrigby50: AUDIOPHILE MAN - CD REVIEW: CRABBY APPLETON, A VILLAINOUS BREED\nThe band\xe2\x80\x99s name is an intriguing one because it derives fr\xe2\x80\xa6'",6834,7010,5,0
2018-04-17 23:59:30,986393749570781184,585490397,mars_on_world,b'\xe2\x99\xabDisplay on LINE MUSIC https://t.co/f3P1HyhGaC #music #musik #japan #INFORMATION',55607,45155,0,0
2018-04-17 23:59:30,986393746538467328,882751657741869056,OGDNRCREW,b'RT @AllTimeGospel: NowPlaying Hold On (Sounds Of Blackness) - Various Hear It NOW On https://t.co/FPSRDI3Vrc #Urban #Gospel #Music  18:58',7166,2,1,0
2018-04-17 23:59:25,986393726720278528,520747082,ShoshoMuthman,b'RT @VishalMMishra: The man who I owe a lot. Thanks for believing in me @beingsalmankhan !! \xe2\x9d\xa4\xef\xb8\x8f Thank you for the production and the picture\xe2\x80\xa6',280,108,213,0
2018-04-17 23:59:24,986393723037765632,882751657741869056,OGDNRCREW,"b""RT @guerkanhantal: Who's up for some late night #Funk ?\n\nhttps://t.co/Ko3kLGDuZi\n\n#ListenNow \n#SoulMusic \n#music \n#reverbnation""",7166,2,3,0
2018-04-17 23:59:22,986393715433287680,231997120,NikiandNiyah,b'Purchase your tickets to see us perform live at The Study in Los Angeles on May 20th!!!https://t.co/9kgvsq4Ya5\xe2\x80\xa6 https://t.co/9AnzhNqT2C',478,548,0,0
2018-04-17 23:59:17,986393694063529984,922045844337168384,topvocals_promo,"b'RT @TeensThingsSite: Sharing a song with people who understand #music creation may yield support, creative advice and leads to take a #song\xe2\x80\xa6'",9350,8625,1,0
2018-04-17 23:59:15,986393685364563970,953393896708591617,MrsouleffectFm,b'Listen to Livy London ft Miamor - The Source by Livy London #np on #SoundCloud\nhttps://t.co/1mDrgUF75j\n\n#LivyLondon #hiphop #music',55,287,0,1
2018-04-17 23:59:15,986393684240289793,585490397,mars_on_world,b'\xe2\x98\xb5REAL -FUTURE(1/3 Quality)- https://t.co/YMlXTCuB7H https://t.co/aPNsjBD76X #music #musik #japan #INFORMATION',55607,45155,0,0
