2018-04-15 22:32:01,b'Sooooooooo we can\xe2\x80\x99t let Bron \xe2\x80\x9cThe MVP\xe2\x80\x9d get away with this I love #LeBronJames but he has the superior team and no r\xe2\x80\xa6 https://t.co/1SCNFZGbk0'
2018-04-15 22:31:45,b'RT @jpuopolo: Who do you think is going to win in the #Pacers vs #Cavaliers series? \n\n#PacersVsCavs \n#LeBronWatch \n#LeBronJames'
2018-04-15 22:31:43,"b""Well with this loss you can almost bet that #LebronJames is going to be relocating to a team with potential. It's b\xe2\x80\xa6 https://t.co/gAd8z4ydrn"""
2018-04-15 22:30:18,"b'Wen #LebronJames finds out who been runnin off the best players, gettin the wrong players paid,&amp; playing no D \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xe2\x80\xa6 https://t.co/Lot4XRzEHy'"
2018-04-15 22:29:54,b'Nick Wright is somewhere in a corner curled up peeling off Nicotine Patches.#LeBronJames https://t.co/SrxzT2SK1O'
2018-04-15 22:28:50,b'RT @jpuopolo: Who do you think is going to win in the #Pacers vs #Cavaliers series? \n\n#PacersVsCavs \n#LeBronWatch \n#LeBronJames'
2018-04-15 22:28:01,"b""RT @Basketpod: It's our annual #NBAPlayoffs Preview show on @TSN1200\n\nTalking #Raptors game 1 vs the #Wizards and every other first round s\xe2\x80\xa6"""
2018-04-15 22:24:48,b'Not yet but we seeing he can\xe2\x80\x99t hold up roll players anymore #LeBronJames needs help https://t.co/W5l2cktPRQ'
2018-04-15 22:24:40,b'Who do you think is going to win in the #Pacers vs #Cavaliers series? \n\n#PacersVsCavs \n#LeBronWatch \n#LeBronJames'
2018-04-15 22:24:37,"b'RT @TheKennyRoda: #LeBronJames has said many times it\xe2\x80\x99s a make or miss league, today the #Cavaliers missed a lot. #Cavaliers only shoot 38%\xe2\x80\xa6'"
2018-04-15 22:24:14,"b""RT @Basketpod: It's our annual #NBAPlayoffs Preview show on @TSN1200\n\nTalking #Raptors game 1 vs the #Wizards and every other first round s\xe2\x80\xa6"""
2018-04-15 22:24:01,b'Iman Shumpert Twitter https://t.co/zFKkFTfc8Q #lebronjames'
2018-04-15 22:23:41,"b""RT @Basketpod: It's our annual #NBAPlayoffs Preview show on @TSN1200\n\nTalking #Raptors game 1 vs the #Wizards and every other first round s\xe2\x80\xa6"""
2018-04-15 22:22:44,b'The Indiana Pacers in Game 1 be like... @NBA @KingJames #nottoday #memes #lebronjames #memesdaily #lebrontophilly\xe2\x80\xa6 https://t.co/gAJFB395AW'
2018-04-15 22:19:36,"b'If #LeBronJames somehow were to take this team to a championship, would it cement him as the greatest player of all time? #NBAPlayoffs'"
2018-04-15 22:19:08,"b'@Sp0rtsTalkJo3 wow, all that and coach and gm too.........#LeBronJames really must be worthy of his title.'"
2018-04-15 22:18:48,"b""It's our annual #NBAPlayoffs Preview show on @TSN1200\n\nTalking #Raptors game 1 vs the #Wizards and every other firs\xe2\x80\xa6 https://t.co/krTg5Cn7Uw"""
2018-04-15 22:18:03,b'Easy money cash that Pacers +7 NBA free play #nbaPlayoffs2018 #LeBronJames #WAGERS #nostrathomassports https://t.co/uxSn61u6Pu'
2018-04-15 22:17:24,b'#Nba \n#Pacers 98 #Cavs 80 #PacersCavs #VictorOladipo with 32 points \n#LeBronJames with a #TripleDouble but he was t\xe2\x80\xa6 https://t.co/jHm4A3bjP1'
2018-04-15 22:16:22,b'The Irrational Hate of LeBron James - by Brandon Vega\nhttps://t.co/rywWpUXO9B\n\n#LeBronWatch #LeBronJames #Cavaliers\xe2\x80\xa6 https://t.co/SFMphrowzh'
2018-04-15 22:16:03,"b""Don't worry it's a 7 games Serie !\n\n#WhateverItTakes \n#AllForOne\n#AllForOne\n#AllForOne\n#AllForOne\n#LeBronJames the king \xf0\x9f\x91\x91"""
2018-04-15 22:15:01,"b'#LeBronJames has said many times it\xe2\x80\x99s a make or miss league, today the #Cavaliers missed a lot. #Cavaliers only sho\xe2\x80\xa6 https://t.co/Zrq3f7rbCC'"
2018-04-15 22:11:56,b'RT @Tswizzlewill: I just wanted to say Cavs in 4.. and Lebron is the goat #cavs #LeBronJames @CashNastyGaming https://t.co/7xXsSEnAGl'
2018-04-15 22:11:31,"b'In the game against the #Pacers, #LeBronJames had a triple double:\n\n24 points - 12 assists - 10 rebounds\n\nJames pla\xe2\x80\xa6 https://t.co/9LMFSp8PzH'"
2018-04-15 22:10:55,"b'Victor Oladipo dropped 32pts, 4asts, and 6rbs as the Pacers defeat the Cavs 98 - 80 In Game 1 !!\nM. Turner : 16pts\xe2\x80\xa6 https://t.co/0RFCrWHwrn'"
2018-04-15 22:10:31,b'@FirstTake &amp; @undisputed are literally going to cover for #LeBronJames at all cost.\n\n#nbaPlayoffs2018'
2018-04-15 22:09:54,"b'#Cavaliers get taken to the woodshed in Game 1. The #lebronjames leaving rumors soon to heat up, im sure. #NBAPlayoffs #CavsPacers'"
2018-04-15 22:09:32,b'RT @TheKennyRoda: Final- Game #1 #NBAPlayoffs\n#Pacers 98 #Cavs 80\n#VictorOladipo paced Indy 32pts\n#LeBronJames led the #Cavaliers with 24pt\xe2\x80\xa6'
2018-04-15 22:09:20,"b""#LeBronJames is looking like he can't wait to get out of town for good  right now #NBAPlayoffs #Cavs #freeagent https://t.co/DGoLjeyxPb"""
2018-04-15 22:08:13,b'I mean how you head to the locker before the final buzzer #LebronJames #yourteamonthefloor #showrespect #smh @KingJames'
2018-04-15 22:07:49,b'LeBron leaves the court early \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f He gonna cry in the car #LeBronJames https://t.co/y26HZyRalV'
2018-04-15 22:07:34,b'GG  to the cavs lol \xf0\x9f\x98\x9d\xf0\x9f\x98\x88I thought LeBum wanted all the smoke #pacers #cavs #fuckbronbron #nbaplayoffs #lol\xe2\x80\xa6 https://t.co/dTpoOoccnu'
2018-04-15 22:07:33,b'It\xe2\x80\x99s #VictorOladipo time! He has put his stamp on being a clutch NBA playoff player. I would love to see the\xe2\x80\xa6 https://t.co/qK9I9NNeEh'
2018-04-15 22:06:37,"b'So glad that crybaby diva bitch #LeBronJames lost. \n....... Hopefully,  he tears a ligament next game.......\n#NBAPlayoffs'"
2018-04-15 22:06:37,b'RT @Tswizzlewill: I just wanted to say Cavs in 4.. and Lebron is the goat #cavs #LeBronJames @CashNastyGaming https://t.co/7xXsSEnAGl'
2018-04-15 22:06:35,b'#cavaliers \n#LebronJames\nPoor loser!!'
2018-04-15 22:06:20,"b'Lebron the Punk left before game was over, NO CLASS #LeBronJames #Cavaliers'"
2018-04-15 22:06:11,"b""#lebronjames what's up dude? #victoroladipo worked you.. @ Calgary, Alberta https://t.co/cAluLYAwHs"""
2018-04-15 22:06:09,b'Wow. A really classy move by #LeBronJames. Walks off the court before the game ends. #asshole #soreloser'
2018-04-15 22:05:54,"b""It's about time Lebron throws his team under the bus. I did my part. I have no allstars. I am the greatest. I I I I\xe2\x80\xa6 https://t.co/t2kAmdbjQa"""
2018-04-15 22:04:41,b'Final- Game #1 #NBAPlayoffs\n#Pacers 98 #Cavs 80\n#VictorOladipo paced Indy 32pts\n#LeBronJames led the #Cavaliers wit\xe2\x80\xa6 https://t.co/ZJd0G6kEzb'
2018-04-15 22:04:10,b'No spirit in the #Cavs Meh effort at best #CavsPacers #NBAPlayoffs #LeBronJames'
2018-04-15 22:03:52,b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Not playing like this Cavs fans ! #nbaplayoffs #lebronjames\xe2\x80\xa6 https://t.co/XmnKz0hTdN'
2018-04-15 22:03:30,b'Deep down you know #LeBronJames is heated #CavsPacers #NBAPlayoffs'
2018-04-15 22:03:23,b'Let\xe2\x80\x99s watch how all the @getnickwright of the TV world tell you why this wasn\xe2\x80\x99t #LeBronJames fault on #Monday that\xe2\x80\xa6 https://t.co/OqCIPKwfFf'
2018-04-15 22:02:50,b'Hope they beat the #cavs this series to end #LeBronJames talk #nba #Pacers'
2018-04-15 22:02:40,b'This great record has come to an end. #lebronjames https://t.co/PMFSCQk6O0'
2018-04-15 22:02:27,"b""It's official. Lebron James blows #lebronjames"""
2018-04-15 22:02:22,b'#LeBronJames has the 20th triple-double of his #NBAPlayoffs career ... but the #Pacers lead the #Cavs late\xe2\x80\xa6 https://t.co/519cE9eON0'
2018-04-15 22:02:06,b'RT @j_buckeyes_34: Cleveland would be better with Tristan Thompson and Kyle Korver on the floor. #CLEvsIND #CLEVELAND #OLADIPO #LEBRONJAMES'
2018-04-15 22:02:05,b'This yall goat? \xf0\x9f\x98\x82 #LeBronJames'
2018-04-15 22:01:30,b'Cleveland would be better with Tristan Thompson and Kyle Korver on the floor. #CLEvsIND #CLEVELAND #OLADIPO #LEBRONJAMES'
2018-04-15 22:00:25,"b'More WEAK calls from the refs against #Pacers and even more, for #LeBronJames #INDvsCLE'"
2018-04-15 22:00:08,b'LeBron James this offseason #cavs #lebronjames https://t.co/thfr9DJVDa'
2018-04-15 21:59:48,b'#INDvsCLE This will be an interesting series. #NBAPlayoffs #NBA #LeBronJames #Cavaliers'
2018-04-15 21:56:44,"b'He can\xe2\x80\x99t do it alone, maybe next year\xf0\x9f\x98\x9e #LebronJames'"
2018-04-15 21:53:49,b'Yeah this is over...I wanna know what that meeting between David Silver &amp; the Refs for this series gonna sound like\xe2\x80\xa6 https://t.co/UaooQE11Mr'
2018-04-15 21:53:45,b'There\xe2\x80\x99s a better chance of #JimComey getting invited to Christmas dinner at the White House than #LeBronJames staying in Cleveland.'
2018-04-15 21:52:44,b'Bogdonovic again! Could this be #LeBronJames Last Picture Show? #INDvsCLE #NBAPlayoffs'
2018-04-15 21:51:59,b'Well #LebronJames you are going to have to will your team through this one.'
2018-04-15 21:48:11,"b'#LeBronJames or not, the #Cavs aren\xe2\x80\x99t winning the #NBA title. Not nearly good enough defensively. #INDvsCLE'"
2018-04-15 21:44:51,b'See this is where #kyrie will be miss on the #Cavs roster because outside of #LebronJames what do they have this is\xe2\x80\xa6 https://t.co/peHJbQnkPG'
2018-04-15 21:42:27,b'Obviously #lebron wants to win the ball game. But he just kinda looks like he is checked out at all times to me. Do\xe2\x80\xa6 https://t.co/KTFd2YoEBN'
2018-04-15 21:42:24,b'When you\xe2\x80\x99re the self proclaimed #ChosenOne but need help from the refs just to get back in the game against the Pac\xe2\x80\xa6 https://t.co/mcr7BbHOlE'
2018-04-15 21:41:34,b'RT @Tswizzlewill: I just wanted to say Cavs in 4.. and Lebron is the goat #cavs #LeBronJames @CashNastyGaming https://t.co/7xXsSEnAGl'
2018-04-15 21:40:55,b'#LeBronJames is a monster'
2018-04-15 21:39:55,b'Angry #LeBronJames with a strong spin-move drive for the lay up to cut #Pacers lead to 7 at 10:29 of 4th quarter. I\xe2\x80\xa6 https://t.co/NIuniwaq1p'
2018-04-15 21:39:50,b'All hail the King \xf0\x9f\xa4\xb4\xf0\x9f\x8f\xbd #LebronJames'
2018-04-15 21:39:37,b'#Cavs down 7 is amazing. #LebronJames is a hybrid alien infused with #GreatWhiteShark blood. Jordan has nothing on this biblical beast!'
2018-04-15 21:39:06,b'I just wanted to say Cavs in 4.. and Lebron is the goat #cavs #LeBronJames @CashNastyGaming https://t.co/7xXsSEnAGl'
2018-04-15 21:36:45,b'I would love to see #LeBronJames knock #Stephenson out cold. We need some hockey rules #NBAPlayoffs'
2018-04-15 21:36:37,"b'Expert flopper, Lebron James!  Big overgrown baby!  GO PACERS! #PacersPlayoffs #LeBronJames'"
2018-04-15 21:36:11,b'There are some saints in Cleveland #NBA #Playoffs #LebronJames #Share https://t.co/5aoC28RZpj'
2018-04-15 21:35:48,"b""#LeBronJames is the biggest baby in the #NBA. Don't @ me. You know it's true. Cavs"""
2018-04-15 21:35:32,b'That 3rd quarter from @cavs was incredible! Back to within 9 when they were 20+ behind earlier in the quarter!! The\xe2\x80\xa6 https://t.co/XtGjJ81Rxi'
2018-04-15 21:34:30,b'THIS. GAME!!! #CavsvPacers #Cavs #LebronJames @cavs'
2018-04-15 21:32:47,b'#LebronJames cries more on a regular foul than #PaulGeorge and #GordonHayward do on a badly broken leg! #NBA @NBA'
2018-04-15 21:31:50,b'Refs be high in the @NBA yo ... that\xe2\x80\x99s clearly a flagrant foul!!!! #lancestephenson on #LeBronJames \xf0\x9f\xa7\x90\xf0\x9f\xa7\x90 https://t.co/3E6mkTY91p'
2018-04-15 21:31:20,"b'@KingJames with the flop. I\xe2\x80\x99m a fan, but chill man. We got it.  #NBA #NBAPlayoffs #LeBronJames'"
2018-04-15 21:31:11,b'Nice acting there crybaby #LeBronJames #nbaPlayoffs2018  #PacersPlayoffs #NBA'
2018-04-15 21:30:22,b'#lancestephenson jus gotta a tech for blocking #LeBronJames head \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
2018-04-15 21:29:22,b'Poor start but @cavs turning it up @NBA #Cavs #LeBronJames #NBAPlayoffs #KevinLove #JR'
2018-04-15 21:29:21,b'#lancestephenson is an absolute clown.. \n#AllForOne @KatNeveragain @5280Keith  That is two times now he has slapped\xe2\x80\xa6 https://t.co/6bPbiXiNpZ'
2018-04-15 21:28:28,b'#lebronjames wants a #oscar so bad \xf0\x9f\xa4\xa3'
2018-04-15 21:27:28,b'...Lebron James is just spectacular. Best athlete I\xe2\x80\x99ve ever seen in any sport. Wow! #Cleveland #Cavaliers #NBA #Lebron #LebronJames #LBJ'
